Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
12/1/2018,41510,M,25,Group A,PT,, ,South,10/26/2011,Hourly, ,<30,1132,37.73,0
12/1/2018,41512,F,21,Group G,PT,, ,South,8/25/2012,Hourly, ,<30,828,27.6,0
12/1/2018,41518,M,52,Group C,PT,, ,South,7/12/2013,Hourly, ,50+,507,16.9,0
12/1/2018,41526,M,51,Group B,PT,, ,South,5/7/2014,Hourly, ,50+,208,6.93,0
12/1/2018,41544,M,47,Group F,PT,, ,South,3/19/2014,Hourly, ,30-49,257,8.57,0
12/1/2018,41692,M,48,Group D,FT,, ,South,11/22/2012,Hourly, ,30-49,739,24.63,0
12/1/2018,41704,M,20,Group A,PT,, ,South,9/17/2014,Hourly, ,<30,75,2.5,0
12/1/2018,41708,M,25,Group E,PT,, ,South,8/22/2014,Hourly, ,<30,101,3.37,0
12/1/2018,41710,M,31,Group E,PT,, ,South,11/20/2014,Hourly, ,30-49,11,0.37,0
12/1/2018,41712,F,25,Group B,PT,, ,South,8/21/2014,Hourly, ,<30,102,3.4,0
12/1/2018,41714,M,28,Group G,PT,, ,South,4/9/2014,Hourly, ,<30,236,7.87,0
12/1/2018,42106,M,59,Group B,PT,, ,South,8/23/2012,Hourly, ,50+,830,27.67,0
12/1/2018,42114,F,19,Group A,PT,, ,South,9/26/2014,Hourly, ,<30,66,2.2,0
12/1/2018,42118,F,19,Group B,PT,, ,South,6/13/2014,Hourly, ,<30,171,5.7,0
12/1/2018,42236,M,65,Group G,FT,, ,South,6/15/2011,Hourly, ,50+,1265,42.17,0
12/1/2018,42238,F,21,Group B,PT,, ,South,10/20/2012,Hourly, ,<30,772,25.73,0
12/1/2018,42240,M,23,Group A,PT,, ,South,8/13/2014,Hourly, ,<30,110,3.67,0
12/1/2018,42328,M,49,Group B,PT,, ,South,6/1/2014,Hourly, ,30-49,183,6.1,0
12/1/2018,42460,M,67,Group D,PT,, ,South,6/4/2014,Hourly, ,50+,180,6,0
12/1/2018,42462,F,28,Group E,FT,, ,South,5/24/2014,Hourly, ,<30,191,6.37,0
12/1/2018,42464,F,47,Group G,FT,, ,South,5/24/2014,Hourly, ,30-49,191,6.37,0
12/1/2018,42466,F,44,Group G,FT,, ,South,6/19/2014,Hourly, ,30-49,165,5.5,0
12/1/2018,42468,M,23,Group G,PT,, ,South,5/24/2014,Hourly, ,<30,191,6.37,0
12/1/2018,42472,M,22,Group G,PT,, ,South,5/24/2014,Hourly, ,<30,191,6.37,0
12/1/2018,42474,M,41,Group A,PT,, ,South,6/19/2014,Hourly, ,30-49,165,5.5,0
12/1/2018,42476,M,27,Group C,PT,, ,South,5/24/2014,Hourly, ,<30,191,6.37,0
12/1/2018,42478,M,46,Group B,PT,, ,South,6/13/2014,Hourly, ,30-49,171,5.7,0
12/1/2018,42480,M,19,Group C,PT,, ,South,6/1/2014,Hourly, ,<30,183,6.1,0
12/1/2018,42482,M,28,Group B,PT,, ,South,6/1/2014,Hourly, ,<30,183,6.1,0
12/1/2018,42484,F,24,Group D,PT,, ,South,6/13/2014,Hourly, ,<30,171,5.7,0
12/1/2018,42490,M,24,Group F,PT,, ,South,6/19/2014,Hourly, ,<30,165,5.5,0
12/1/2018,42492,M,44,Group G,PT,, ,South,6/6/2014,Hourly, ,30-49,178,5.93,0
12/1/2018,42494,M,40,Group F,PT,, ,South,5/29/2014,Hourly, ,30-49,186,6.2,0
12/1/2018,42496,M,27,Group D,FT,, ,South,6/4/2014,Hourly, ,<30,180,6,0
12/1/2018,42498,M,24,Group F,PT,, ,South,6/4/2014,Hourly, ,<30,180,6,0
12/1/2018,42500,M,26,Group D,PT,, ,South,6/4/2014,Hourly, ,<30,180,6,0
12/1/2018,42502,M,26,Group B,PT,, ,South,6/4/2014,Hourly, ,<30,180,6,0
12/1/2018,42506,F,22,Group F,PT,, ,South,6/4/2014,Hourly, ,<30,180,6,0
12/1/2018,42680,M,63,Group D,PT,, ,South,6/20/2013,Hourly, ,50+,529,17.63,0
12/1/2018,42684,M,25,Group A,FT,, ,South,2/14/2006,Hourly, ,<30,3212,107.07,0
12/1/2018,42708,M,62,Group E,PT,, ,South,10/27/2011,Hourly, ,50+,1131,37.7,0
12/1/2018,42762,M,22,Group B,PT,, ,South,9/26/2014,Hourly, ,<30,66,2.2,0
12/1/2018,42772,M,53,Group G,PT,, ,South,5/28/2014,Hourly, ,50+,187,6.23,0
12/1/2018,42804,F,24,Group F,PT,, ,South,9/7/2012,Hourly, ,<30,815,27.17,0
12/1/2018,42872,M,47,Group C,PT,, ,South,9/18/2014,Hourly, ,30-49,74,2.47,0
12/1/2018,42874,M,23,Group C,PT,, ,South,11/6/2014,Hourly, ,<30,25,0.83,0
12/1/2018,42892,M,59,Group G,FT,, ,South,6/19/2007,Hourly, ,50+,2722,90.73,0
12/1/2018,42896,M,20,Group B,PT,, ,South,8/14/2013,Hourly, ,<30,474,15.8,0
12/1/2018,42910,M,51,Group A,PT,, ,South,10/11/2014,Hourly, ,50+,51,1.7,0
12/1/2018,42922,M,48,Group F,PT,, ,South,10/11/2014,Hourly, ,30-49,51,1.7,0
12/1/2018,42924,F,24,Group E,PT,, ,South,6/23/2011,Hourly, ,<30,1257,41.9,0
12/1/2018,42928,M,39,Group C,PT,, ,South,10/28/2014,Hourly, ,30-49,34,1.13,0
12/1/2018,42934,F,22,Group E,PT,, ,South,7/10/2014,Hourly, ,<30,144,4.8,0
12/1/2018,43056,M,32,Group A,PT,, ,South,5/1/2014,Hourly, ,30-49,214,7.13,0
12/1/2018,43058,M,37,Group C,PT,, ,South,8/16/2013,Hourly, ,30-49,472,15.73,0
12/1/2018,43128,M,23,Group B,PT,, ,South,2/25/2012,Hourly, ,<30,1010,33.67,0
12/1/2018,43130,M,22,Group A,PT,, ,South,2/28/2014,Hourly, ,<30,276,9.2,0
12/1/2018,43134,F,20,Group E,PT,, ,South,7/31/2013,Hourly, ,<30,488,16.27,0
12/1/2018,43142,F,23,Group A,PT,, ,South,7/3/2014,Hourly, ,<30,151,5.03,0
12/1/2018,43144,M,25,Group E,PT,, ,South,6/20/2014,Hourly, ,<30,164,5.47,0
12/1/2018,43154,M,19,Group G,PT,, ,South,9/19/2014,Hourly, ,<30,73,2.43,0
12/1/2018,43160,M,37,Group F,PT,, ,South,1/20/2014,Hourly, ,30-49,315,10.5,0
12/1/2018,43308,M,18,Group C,PT,, ,South,10/31/2012,Hourly, ,<30,761,25.37,0
12/1/2018,43312,M,21,Group F,PT,, ,South,3/14/2014,Hourly, ,<30,262,8.73,0
12/1/2018,43336,M,22,Group E,PT,, ,South,3/31/2012,Hourly, ,<30,975,32.5,0
12/1/2018,43340,F,23,Group G,FT,, ,South,8/20/2013,Hourly, ,<30,468,15.6,0
12/1/2018,43342,F,23,Group F,FT,, ,South,3/31/2012,Hourly, ,<30,975,32.5,0
12/1/2018,43350,M,69,Group E,PT,, ,South,11/6/2013,Hourly, ,50+,390,13,0
12/1/2018,43356,F,23,Group B,FT,, ,South,9/2/2009,Hourly, ,<30,1916,63.87,0
12/1/2018,43364,M,32,Group G,PT,, ,North,10/9/2014,Hourly, ,30-49,53,1.77,0
12/1/2018,43376,F,48,Group A,PT,, ,North,10/16/2012,Hourly, ,30-49,776,25.87,0
12/1/2018,43380,M,27,Group C,PT,, ,North,7/5/2012,Hourly, ,<30,879,29.3,0
12/1/2018,43384,F,22,Group F,PT,, ,North,6/11/2014,Hourly, ,<30,173,5.77,0
12/1/2018,43386,M,19,Group E,PT,, ,North,11/15/2014,Hourly, ,<30,16,0.53,0
12/1/2018,43388,F,21,Group D,PT,, ,North,6/7/2014,Hourly, ,<30,177,5.9,0
12/1/2018,43396,F,23,Group C,PT,, ,North,5/23/2014,Hourly, ,<30,192,6.4,0
12/1/2018,43398,M,23,Group C,PT,, ,North,5/22/2014,Hourly, ,<30,193,6.43,0
12/1/2018,43400,F,21,Group G,PT,, ,North,11/19/2014,Hourly, ,<30,12,0.4,0
12/1/2018,43404,M,26,Group B,PT,, ,North,11/19/2014,Hourly, ,<30,12,0.4,0
12/1/2018,43408,F,21,Group A,PT,, ,North,8/13/2014,Hourly, ,<30,110,3.67,0
12/1/2018,43414,F,19,Group E,FT,, ,North,9/26/2013,Hourly, ,<30,431,14.37,0
12/1/2018,43416,M,20,Group D,PT,, ,North,6/27/2014,Hourly, ,<30,157,5.23,0
12/1/2018,43418,M,22,Group B,PT,, ,North,8/1/2014,Hourly, ,<30,122,4.07,0
12/1/2018,43422,M,23,Group B,PT,, ,North,7/10/2014,Hourly, ,<30,144,4.8,0
12/1/2018,43424,M,34,Group E,PT,, ,North,5/16/2014,Hourly, ,30-49,199,6.63,0
12/1/2018,43426,M,23,Group C,PT,, ,North,10/15/2014,Hourly, ,<30,47,1.57,0
12/1/2018,43428,F,19,Group D,PT,, ,North,8/8/2013,Hourly, ,<30,480,16,0
12/1/2018,43430,F,49,Group A,FT,, ,North,9/16/2011,Hourly, ,30-49,1172,39.07,0
12/1/2018,43432,F,36,Group C,FT,, ,North,3/10/2011,Hourly, ,30-49,1362,45.4,0
12/1/2018,43438,M,60,Group G,FT,, ,North,7/19/2012,Hourly, ,50+,865,28.83,0
12/1/2018,43440,F,26,Group G,FT,, ,North,5/31/2007,Hourly, ,<30,2741,91.37,0
12/1/2018,43442,M,24,Group C,PT,, ,North,10/24/2014,Hourly, ,<30,38,1.27,0
12/1/2018,43490,M,44,Group A,PT,, ,North,11/14/2014,Hourly, ,30-49,17,0.57,0
12/1/2018,43496,M,45,Group C,PT,, ,North,8/28/2014,Hourly, ,30-49,95,3.17,0
12/1/2018,43526,M,58,Group C,FT,, ,North,4/26/2008,Hourly, ,50+,2410,80.33,0
12/1/2018,43538,M,26,Group C,PT,, ,North,6/12/2008,Hourly, ,<30,2363,78.77,0
12/1/2018,43570,F,20,Group A,PT,, ,North,11/6/2013,Hourly, ,<30,390,13,0
12/1/2018,43584,M,21,Group G,PT,, ,North,7/2/2014,Hourly, ,<30,152,5.07,0
12/1/2018,43590,M,26,Group D,PT,, ,North,7/9/2014,Hourly, ,<30,145,4.83,0
12/1/2018,43606,F,24,Group B,PT,, ,North,8/31/2011,Hourly, ,<30,1188,39.6,0
12/1/2018,43610,M,25,Group C,PT,, ,North,3/20/2007,Hourly, ,<30,2813,93.77,0
12/1/2018,43612,M,55,Group G,PT,, ,North,2/27/2007,Hourly, ,50+,2834,94.47,0
12/1/2018,43614,M,61,Group F,PT,, ,North,3/26/2014,Hourly, ,50+,250,8.33,0
12/1/2018,43626,M,19,Group F,PT,, ,North,11/29/2013,Hourly, ,<30,367,12.23,0
12/1/2018,43662,M,43,Group D,PT,, ,North,8/19/2014,Hourly, ,30-49,104,3.47,0
12/1/2018,43672,F,23,Group D,FT,, ,North,11/3/2006,Hourly, ,<30,2950,98.33,0
12/1/2018,43678,M,60,Group A,FT,, ,North,4/9/2007,Hourly, ,50+,2793,93.1,0
12/1/2018,43682,M,64,Group F,PT,, ,North,11/13/2013,Hourly, ,50+,383,12.77,0
12/1/2018,43690,F,24,Group E,PT,, ,North,7/31/2014,Hourly, ,<30,123,4.1,0
12/1/2018,43708,M,22,Group D,PT,, ,North,5/15/2014,Hourly, ,<30,200,6.67,0
12/1/2018,43712,F,23,Group A,PT,, ,North,7/17/2014,Hourly, ,<30,137,4.57,0
12/1/2018,43728,F,23,Group D,PT,, ,North,10/3/2011,Hourly, ,<30,1155,38.5,0
12/1/2018,43732,F,20,Group G,PT,, ,North,8/27/2014,Hourly, ,<30,96,3.2,0
12/1/2018,43738,M,23,Group D,PT,, ,North,6/22/2010,Hourly, ,<30,1623,54.1,0
12/1/2018,43756,M,22,Group C,PT,, ,North,11/20/2014,Hourly, ,<30,11,0.37,0
12/1/2018,43764,F,20,Group A,PT,, ,North,5/29/2014,Hourly, ,<30,186,6.2,0
12/1/2018,43782,M,20,Group D,PT,, ,Midwest,10/22/2014,Hourly, ,<30,40,1.33,0
12/1/2018,43784,F,21,Group B,PT,, ,Midwest,8/15/2013,Hourly, ,<30,473,15.77,0
12/1/2018,43788,F,22,Group E,PT,, ,Midwest,8/23/2014,Hourly, ,<30,100,3.33,0
12/1/2018,43790,F,65,Group D,FT,, ,Midwest,8/1/2009,Hourly, ,50+,1948,64.93,0
12/1/2018,43796,F,26,Group A,FT,, ,Midwest,3/19/2014,Hourly, ,<30,257,8.57,0
12/1/2018,43802,M,58,Group C,PT,, ,Midwest,3/19/2014,Hourly, ,50+,257,8.57,0
12/1/2018,43804,M,33,Group E,FT,, ,Midwest,3/19/2014,Hourly, ,30-49,257,8.57,0
12/1/2018,43806,M,21,Group C,PT,, ,Midwest,3/19/2014,Hourly, ,<30,257,8.57,0
12/1/2018,43808,M,62,Group D,PT,, ,Midwest,3/25/2014,Hourly, ,50+,251,8.37,0
12/1/2018,43918,M,50,Group A,PT,, ,Midwest,3/9/2010,Hourly, ,50+,1728,57.6,0
12/1/2018,43926,F,19,Group B,PT,, ,Midwest,10/4/2011,Hourly, ,<30,1154,38.47,0
12/1/2018,43990,M,20,Group A,PT,, ,Midwest,9/19/2013,Hourly, ,<30,438,14.6,0
12/1/2018,44032,F,23,Group A,PT,, ,Midwest,10/28/2013,Hourly, ,<30,399,13.3,0
12/1/2018,44038,M,47,Group G,PT,, ,Midwest,10/12/2013,Hourly, ,30-49,415,13.83,0
12/1/2018,44044,M,63,Group A,PT,, ,Midwest,2/13/2007,Hourly, ,50+,2848,94.93,0
12/1/2018,44046,F,22,Group D,PT,, ,Midwest,3/26/2014,Hourly, ,<30,250,8.33,0
12/1/2018,44060,M,57,Group C,PT,, ,Midwest,8/2/2014,Hourly, ,50+,121,4.03,0
12/1/2018,44062,M,32,Group C,FT,, ,Midwest,8/12/2006,Hourly, ,30-49,3033,101.1,0
12/1/2018,44066,M,21,Group C,FT,, ,Midwest,3/26/2013,Hourly, ,<30,615,20.5,0
12/1/2018,44088,M,23,Group F,PT,, ,Midwest,9/16/2014,Hourly, ,<30,76,2.53,0
12/1/2018,44100,M,47,Group G,PT,, ,Midwest,8/15/2014,Hourly, ,30-49,108,3.6,0
12/1/2018,44110,M,27,Group D,PT,, ,Midwest,6/24/2009,Hourly, ,<30,1986,66.2,0
12/1/2018,44114,M,20,Group G,PT,, ,Midwest,7/11/2013,Hourly, ,<30,508,16.93,0
12/1/2018,44122,M,23,Group F,PT,, ,Midwest,10/9/2014,Hourly, ,<30,53,1.77,0
12/1/2018,49000,M,36,Group B,PT,, ,Central,10/1/2014,Hourly, ,30-49,61,2.03,0
12/1/2018,49036,M,55,Group G,FT,, ,Central,10/13/2005,Hourly, ,50+,3336,111.2,0
12/1/2018,49040,F,48,Group F,PT,, ,South,6/2/2010,Hourly, ,30-49,1643,54.77,0
12/1/2018,49044,M,24,Group A,PT,, ,Northwest,7/30/2014,Hourly, ,<30,124,4.13,0
12/1/2018,49142,M,34,Group A,PT,, ,Midwest,3/22/2008,Hourly, ,30-49,2445,81.5,0
12/1/2018,49164,F,53,Group A,FT,, ,South,4/17/2008,Hourly, ,50+,2419,80.63,0
12/1/2018,49188,F,51,Group B,FT,, ,Midwest,3/10/1981,Hourly, ,50+,12319,410.63,0
12/1/2018,49216,F,41,Group D,FT,, ,Central,5/15/2013,Hourly, ,30-49,565,18.83,0
12/1/2018,49232,M,51,Group E,FT,, ,Northwest,7/5/2012,Hourly, ,50+,879,29.3,0
12/1/2018,49284,F,19,Group A,PT,, ,Northwest,11/2/2012,Hourly, ,<30,759,25.3,0
12/1/2018,49296,M,40,Group F,PT,, ,Northwest,12/6/2011,Hourly, ,30-49,1091,36.37,0
12/1/2018,49300,F,22,Group E,PT,, ,Northwest,9/24/2014,Hourly, ,<30,68,2.27,0
12/1/2018,49302,F,22,Group A,PT,, ,North,12/13/2007,Hourly, ,<30,2545,84.83,0
12/1/2018,49356,M,17,Group B,PT,, ,West,5/30/2014,Hourly, ,<30,185,6.17,0
12/1/2018,49368,M,24,Group E,PT,, ,West,11/14/2012,Hourly, ,<30,747,24.9,0
12/1/2018,49376,F,31,Group G,FT,, ,West,1/9/2013,Hourly, ,30-49,691,23.03,0
12/1/2018,49416,M,32,Group E,PT,, ,Central,11/2/2011,Hourly, ,30-49,1125,37.5,0
12/1/2018,49420,M,20,Group F,PT,, ,Northwest,8/8/2014,Hourly, ,<30,115,3.83,0
12/1/2018,49438,M,22,Group F,PT,, ,Northwest,6/18/2014,Hourly, ,<30,166,5.53,0
12/1/2018,49444,M,28,Group F,PT,, ,South,9/21/2012,Hourly, ,<30,801,26.7,0
12/1/2018,49550,M,49,Group G,FT,, ,West,3/16/2008,Hourly, ,30-49,2451,81.7,0
12/1/2018,49576,F,58,Group E,PT,, ,West,11/1/2012,Hourly, ,50+,760,25.33,0
12/1/2018,49578,F,19,Group A,PT,, ,West,7/10/2014,Hourly, ,<30,144,4.8,0
12/1/2018,49580,M,44,Group B,PT,, ,West,7/31/2014,Hourly, ,30-49,123,4.1,0
12/1/2018,49590,F,20,Group C,PT,, ,West,10/23/2014,Hourly, ,<30,39,1.3,0
12/1/2018,49602,F,20,Group D,PT,, ,West,9/26/2014,Hourly, ,<30,66,2.2,0
12/1/2018,49666,F,34,Group A,FT,, ,Midwest,1/26/2007,Hourly, ,30-49,2866,95.53,0
12/1/2018,49698,F,35,Group F,PT,, ,Central,10/23/2014,Hourly, ,30-49,39,1.3,0
12/1/2018,49700,F,22,Group D,PT,, ,Northwest,10/2/2014,Hourly, ,<30,60,2,0
12/1/2018,49716,F,62,Group E,FT,, ,Central,7/27/2007,Hourly, ,50+,2684,89.47,0
12/1/2018,49724,F,20,Group F,PT,, ,Northwest,6/10/2014,Hourly, ,<30,174,5.8,0
12/1/2018,49746,F,21,Group F,PT,, ,Northwest,8/29/2014,Hourly, ,<30,94,3.13,0
12/1/2018,49748,F,52,Group E,FT,, ,Northwest,11/21/2001,Hourly, ,50+,4758,158.6,0
12/1/2018,49776,F,29,Group A,FT,, ,North,7/12/2006,Hourly, ,<30,3064,102.13,0
12/1/2018,49794,F,43,Group G,FT,, ,South,1/18/1989,Hourly, ,30-49,9448,314.93,0
12/1/2018,49832,F,30,Group F,FT,, ,West,7/14/2004,Hourly, ,30-49,3792,126.4,0
12/1/2018,49848,M,47,Group B,FT,, ,West,3/15/2012,Hourly, ,30-49,991,33.03,0
12/1/2018,49908,F,23,Group F,PT,, ,Central,12/6/2013,Hourly, ,<30,360,12,0
12/1/2018,49932,F,23,Group E,PT,, ,Central,10/18/2013,Hourly, ,<30,409,13.63,0
12/1/2018,49960,F,19,Group F,PT,, ,Northwest,10/31/2014,Hourly, ,<30,31,1.03,0
12/1/2018,49966,F,19,Group G,PT,, ,Northwest,3/11/2014,Hourly, ,<30,265,8.83,0
12/1/2018,49976,F,21,Group B,PT,, ,West,8/9/2012,Hourly, ,<30,844,28.13,0
12/1/2018,49984,F,21,Group D,PT,, ,Central,6/4/2014,Hourly, ,<30,180,6,0
12/1/2018,50272,M,22,Group F,FT,, ,North,3/20/2012,Hourly, ,<30,986,32.87,0
12/1/2018,50278,F,57,Group F,FT,, ,North,10/13/2000,Hourly, ,50+,5162,172.07,0
12/1/2018,50282,F,55,Group D,PT,, ,South,10/15/2002,Hourly, ,50+,4430,147.67,0
12/1/2018,50294,F,21,Group E,PT,, ,Central,11/19/2013,Hourly, ,<30,377,12.57,0
12/1/2018,50296,F,24,Group A,PT,, ,Central,9/3/2014,Hourly, ,<30,89,2.97,0
12/1/2018,50304,F,32,Group F,FT,, ,Central,7/23/2009,Hourly, ,30-49,1957,65.23,0
12/1/2018,50306,F,44,Group C,FT,, ,Central,11/8/2005,Hourly, ,30-49,3310,110.33,0
12/1/2018,50312,F,46,Group D,FT,, ,Northwest,8/31/2012,Hourly, ,30-49,822,27.4,0
12/1/2018,50318,F,43,Group A,FT,, ,Midwest,9/13/2005,Hourly, ,30-49,3366,112.2,0
