Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/1/2017,51548,M,49,Group B,FT,, ,Central,12/14/2008,Hourly, ,30-49,1479,49.3,0
1/1/2017,51622,F,40,Group D,FT,, ,Central,6/23/1998,Hourly, ,30-49,5306,176.87,0
1/1/2017,51916,F,56,Group C,FT,, ,South,5/13/2003,Hourly, ,50+,3521,117.37,0
1/1/2017,51922,M,50,Group G,FT,, ,South,8/12/2004,Hourly, ,50+,3064,102.13,0
1/1/2017,51974,F,24,Group E,PT,, ,Northwest,8/2/2011,Hourly, ,<30,518,17.27,0
1/1/2017,51994,M,57,Group E,PT,, ,Northwest,11/10/2004,Hourly, ,50+,2974,99.13,0
1/1/2017,52004,M,22,Group B,PT,,Yes,Northwest,1/25/2013,Hourly, ,<30,0,0,0
1/1/2017,52010,M,34,Group F,PT,, ,Northwest,5/1/2003,Hourly, ,30-49,3533,117.77,0
1/1/2017,52018,M,43,Group F,FT,, ,Northwest,1/10/2012,Hourly, ,30-49,357,11.9,0
1/1/2017,52238,M,43,Group E,PT,, ,Northwest,7/13/2005,Hourly, ,30-49,2729,90.97,0
1/1/2017,52248,M,42,Group B,FT,, ,West,11/16/2011,Hourly, ,30-49,412,13.73,0
1/1/2017,52290,M,63,Group G,PT,, ,West,10/30/2007,Hourly, ,50+,1890,63,0
1/1/2017,52292,M,34,Group D,FT,, ,West,6/7/2005,Hourly, ,30-49,2765,92.17,0
1/1/2017,52332,M,60,Group C,PT,, ,South,1/22/2002,Hourly, ,50+,3997,133.23,0
1/1/2017,52536,M,42,Group D,FT,, ,Central,11/25/2003,Hourly, ,30-49,3325,110.83,0
1/1/2017,52566,M,56,Group B,FT,, ,Central,9/23/2009,Hourly, ,50+,1196,39.87,0
1/1/2017,52576,M,41,Group C,PT,, ,Central,10/19/2012,Hourly, ,30-49,74,2.47,0
1/1/2017,52682,M,41,Group G,PT,, ,Central,4/4/2002,Hourly, ,30-49,3925,130.83,0
1/1/2017,52764,M,30,Group F,FT,, ,Central,4/6/2010,Hourly, ,30-49,1001,33.37,0
1/1/2017,52770,F,19,Group E,PT,, ,Northwest,7/12/2012,Hourly, ,<30,173,5.77,0
1/1/2017,52826,M,55,Group C,FT,, ,Northwest,3/1/2006,Hourly, ,50+,2498,83.27,0
1/1/2017,52834,M,22,Group G,FT,, ,Northwest,1/25/2012,Salary, ,<30,342,11.4,0
1/1/2017,52926,F,45,Group A,PT,, ,North,5/11/1988,Hourly, ,30-49,9001,300.03,0
1/1/2017,52934,M,26,Group B,PT,, ,North,4/14/2007,Hourly, ,<30,2089,69.63,0
1/1/2017,52954,M,51,Group G,FT,, ,North,2/28/1989,Salary, ,50+,8708,290.27,0
1/1/2017,52966,F,24,Group E,PT,, ,North,4/15/2009,Hourly, ,<30,1357,45.23,0
1/1/2017,52968,M,36,Group F,FT,, ,North,3/28/2007,Salary, ,30-49,2106,70.2,0
1/1/2017,52970,M,37,Group A,FT,, ,North,10/12/1996,Salary, ,30-49,5925,197.5,0
1/1/2017,52972,F,24,Group C,PT,, ,North,10/9/2007,Hourly, ,<30,1911,63.7,0
1/1/2017,52980,M,69,Group A,PT,, ,North,6/1/2011,Hourly, ,50+,580,19.33,0
1/1/2017,52982,M,27,Group G,FT,, ,North,6/29/2006,Hourly, ,<30,2378,79.27,0
1/1/2017,52984,M,45,Group A,FT,, ,North,11/10/1988,Hourly, ,30-49,8818,293.93,0
1/1/2017,52986,F,19,Group C,PT,, ,North,7/13/2012,Hourly, ,<30,172,5.73,0
1/1/2017,53004,M,34,Group A,FT,, ,North,11/26/1998,Hourly, ,30-49,5150,171.67,0
1/1/2017,53176,F,45,Group G,FT,, ,Midwest,11/25/1992,Hourly, ,30-49,7342,244.73,0
1/1/2017,53218,M,67,Group C,PT,, ,Midwest,5/15/2009,Hourly, ,50+,1327,44.23,0
1/1/2017,53250,F,44,Group E,FT,, ,South,5/4/2010,Salary, ,30-49,973,32.43,0
1/1/2017,53266,M,51,Group F,FT,, ,South,6/11/1991,Hourly, ,50+,7875,262.5,0
1/1/2017,53290,F,21,Group G,PT,, ,South,8/15/2012,Hourly, ,<30,139,4.63,0
1/1/2017,53292,F,40,Group E,FT,, ,South,6/4/1993,Salary, ,30-49,7151,238.37,0
1/1/2017,53368,F,37,Group G,FT,, ,South,3/23/2012,Hourly, ,30-49,284,9.47,0
1/1/2017,53370,M,45,Group D,FT,, ,South,5/20/1986,Salary, ,30-49,9723,324.1,0
1/1/2017,53402,F,33,Group B,FT,, ,South,8/20/2009,Salary, ,30-49,1230,41,0
1/1/2017,53412,M,48,Group F,FT,, ,South,4/25/2006,Salary, ,30-49,2443,81.43,0
1/1/2017,53554,F,31,Group F,FT,, ,Central,3/28/2006,Salary, ,30-49,2471,82.37,0
1/1/2017,53612,F,53,Group E,FT,, ,Central,10/2/2001,Salary, ,50+,4109,136.97,0
1/1/2017,53652,M,41,Group A,FT,, ,Central,12/21/1990,Salary, ,30-49,8047,268.23,0
1/1/2017,53726,F,26,Group F,PT,, ,Central,4/12/2012,Hourly, ,<30,264,8.8,0
1/1/2017,53752,M,40,Group A,PT,, ,Central,11/20/2007,Hourly, ,30-49,1869,62.3,0
1/1/2017,53804,F,27,Group B,FT,, ,Central,10/31/2005,Hourly, ,<30,2619,87.3,0
1/1/2017,53826,F,50,Group G,FT,, ,West,8/29/2006,Salary, ,50+,2317,77.23,0
1/1/2017,53988,F,22,Group D,PT,, ,West,1/26/2012,Hourly, ,<30,341,11.37,0
1/1/2017,53992,F,61,Group D,FT,, ,West,2/23/2007,Hourly, ,50+,2139,71.3,0
1/1/2017,54048,M,44,Group A,FT,, ,West,6/27/2004,Salary, ,30-49,3110,103.67,0
1/1/2017,54064,F,43,Group B,FT,, ,West,5/14/2011,Salary, ,30-49,598,19.93,0
1/1/2017,54082,M,50,Group G,FT,, ,West,8/23/2007,Hourly, ,50+,1958,65.27,0
1/1/2017,54100,M,54,Group B,FT,, ,West,12/15/2007,Hourly, ,50+,1844,61.47,0
1/1/2017,54304,M,24,Group E,PT,, ,South,6/8/2011,Hourly, ,<30,573,19.1,0
1/1/2017,54306,M,37,Group D,PT,, ,South,10/12/2011,Hourly, ,30-49,447,14.9,0
1/1/2017,54316,M,23,Group B,PT,, ,Northwest,9/13/2006,Hourly, ,<30,2302,76.73,0
1/1/2017,54338,M,27,Group B,FT,, ,North,1/6/2011,Hourly, ,<30,726,24.2,0
1/1/2017,54356,M,21,Group E,FT,, ,South,4/27/2012,Hourly, ,<30,249,8.3,0
1/1/2017,54372,F,37,Group G,FT,, ,North,1/10/2012,Salary, ,30-49,357,11.9,0
1/1/2017,54384,F,26,Group G,FT,,Yes,North,1/23/2013,Salary, ,<30,0,0,0
1/1/2017,54472,F,68,Group B,FT,, ,Northwest,8/27/2002,Salary, ,50+,3780,126,0
1/1/2017,54510,M,44,Group C,FT,, ,Northwest,10/30/2007,Hourly, ,30-49,1890,63,0
1/1/2017,54528,F,22,Group B,PT,, ,Midwest,12/15/2011,Hourly, ,<30,383,12.77,0
1/1/2017,54552,M,45,Group C,PT,, ,Midwest,10/19/2012,Hourly, ,30-49,74,2.47,0
1/1/2017,54556,M,21,Group F,PT,, ,South,3/2/2012,Hourly, ,<30,305,10.17,0
1/1/2017,54564,M,20,Group B,PT,, ,South,9/2/2012,Hourly, ,<30,121,4.03,0
1/1/2017,54582,M,48,Group F,PT,,Yes,Northwest,1/4/2013,Hourly, ,30-49,0,0,0
1/1/2017,54614,M,20,Group D,PT,, ,South,10/25/2012,Hourly, ,<30,68,2.27,0
1/1/2017,54890,F,63,Group A,FT,, ,West,4/5/2005,Hourly, ,50+,2828,94.27,0
1/1/2017,54906,F,22,Group F,PT,, ,Midwest,3/15/2012,Hourly, ,<30,292,9.73,0
1/1/2017,55442,F,73,Group G,FT,, ,West,3/11/2003,Hourly, ,50+,3584,119.47,0
1/1/2017,55468,F,19,Group A,PT,, ,West,5/10/2012,Hourly, ,<30,236,7.87,0
1/1/2017,55512,M,54,Group G,PT,, ,West,9/7/2012,Hourly, ,50+,116,3.87,0
1/1/2017,55514,M,23,Group D,PT,, ,West,4/15/2011,Hourly, ,<30,627,20.9,0
1/1/2017,55578,M,29,Group B,PT,, ,Northwest,11/7/2012,Hourly, ,<30,55,1.83,0
1/1/2017,55632,F,61,Group B,FT,, ,Northwest,9/13/2011,Hourly, ,50+,476,15.87,0
1/1/2017,55648,M,55,Group B,FT,, ,Northwest,7/14/2004,Hourly, ,50+,3093,103.1,0
1/1/2017,55650,M,22,Group E,PT,, ,North,9/26/2008,Hourly, ,<30,1558,51.93,0
1/1/2017,55666,M,20,Group D,PT,, ,South,7/13/2011,Hourly, ,<30,538,17.93,0
1/1/2017,55700,F,51,Group B,FT,, ,Central,8/30/2005,Hourly, ,50+,2681,89.37,0
1/1/2017,55704,M,51,Group G,FT,, ,Central,5/10/2005,Hourly, ,50+,2793,93.1,0
1/1/2017,55722,M,39,Group C,PT,, ,Central,5/4/2010,Hourly, ,30-49,973,32.43,0
1/1/2017,55726,M,41,Group E,FT,, ,Central,10/23/2008,Hourly, ,30-49,1531,51.03,0
1/1/2017,55730,M,21,Group A,PT,, ,Central,8/27/2010,Hourly, ,<30,858,28.6,0
1/1/2017,55734,M,45,Group F,PT,, ,Central,4/30/2008,Hourly, ,30-49,1707,56.9,0
1/1/2017,55750,M,39,Group A,FT,, ,Central,8/24/2011,Hourly, ,30-49,496,16.53,0
1/1/2017,55770,M,29,Group E,PT,, ,North,8/11/2000,Hourly, ,<30,4526,150.87,0
1/1/2017,55776,F,23,Group E,PT,, ,South,2/1/2012,Hourly, ,<30,335,11.17,0
1/1/2017,55778,M,42,Group B,PT,, ,South,5/18/2011,Hourly, ,30-49,594,19.8,0
1/1/2017,55780,M,63,Group A,PT,, ,North,8/18/2011,Hourly, ,50+,502,16.73,0
1/1/2017,56246,M,33,Group E,PT,, ,Central,10/4/2001,Hourly, ,30-49,4107,136.9,0
1/1/2017,56292,F,32,Group G,FT,, ,Central,12/11/2007,Hourly, ,30-49,1848,61.6,0
1/1/2017,56296,M,55,Group D,FT,, ,Central,3/26/2010,Hourly, ,50+,1012,33.73,0
1/1/2017,56314,M,48,Group C,PT,, ,Central,8/9/2012,Hourly, ,30-49,145,4.83,0
1/1/2017,56330,M,52,Group E,FT,, ,West,11/17/2009,Hourly, ,50+,1141,38.03,0
1/1/2017,56354,M,67,Group D,PT,, ,West,8/9/2011,Hourly, ,50+,511,17.03,0
