Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
1/1/2016,30934,M,52,Group B,PT,, ,Northwest,11/3/2011,Hourly, ,50+,59,1.97,0
1/1/2016,33066,F,29,Group E,PT,, ,South,4/13/2011,Hourly, ,<30,263,8.77,0
1/1/2016,33124,M,26,Group F,PT,, ,North,8/14/2007,Hourly, ,<30,1601,53.37,0
1/1/2016,33240,F,29,Group E,FT,, ,Midwest,6/26/2002,Salary, ,<30,3476,115.87,0
1/1/2016,33258,M,34,Group D,FT,, ,West,4/4/2008,Salary, ,30-49,1367,45.57,0
1/1/2016,33262,F,47,Group E,FT,, ,Northwest,3/19/2008,Salary, ,30-49,1383,46.1,0
1/1/2016,33278,F,31,Group E,FT,, ,Midwest,9/29/2011,Salary, ,30-49,94,3.13,0
1/1/2016,33288,F,45,Group G,FT,, ,East,7/16/2008,Salary, ,30-49,1264,42.13,0
1/1/2016,33296,F,32,Group G,FT,, ,East,8/27/2008,Salary, ,30-49,1222,40.73,0
1/1/2016,33312,F,50,Group C,FT,, ,East,10/4/2011,Salary, ,50+,89,2.97,0
1/1/2016,33812,M,26,Group B,PT,,Yes,Midwest,1/13/2012,Hourly, ,<30,0,0,0
1/1/2016,40406,M,47,Group B,FT,, ,North,4/9/2005,Hourly, ,30-49,2458,81.93,0
1/1/2016,40436,F,23,Group C,PT,, ,North,6/21/2007,Hourly, ,<30,1655,55.17,0
1/1/2016,40472,F,55,Group E,FT,, ,North,5/18/2005,Hourly, ,50+,2419,80.63,0
1/1/2016,40478,M,20,Group C,PT,, ,North,6/22/2011,Hourly, ,<30,193,6.43,0
1/1/2016,40484,M,19,Group F,PT,, ,North,12/13/2011,Hourly, ,<30,19,0.63,0
1/1/2016,40486,M,26,Group A,PT,, ,North,11/2/2011,Hourly, ,<30,60,2,0
1/1/2016,40488,M,35,Group D,FT,, ,North,5/23/2011,Hourly, ,30-49,223,7.43,0
1/1/2016,40542,M,45,Group D,PT,, ,North,6/21/2005,Hourly, ,30-49,2385,79.5,0
1/1/2016,40548,F,29,Group E,FT,, ,North,5/2/2007,Hourly, ,<30,1705,56.83,0
1/1/2016,40554,M,66,Group C,PT,, ,North,2/23/2007,Hourly, ,50+,1773,59.1,0
1/1/2016,40754,F,22,Group D,PT,, ,North,8/7/2008,Hourly, ,<30,1242,41.4,0
1/1/2016,41050,M,27,Group F,PT,, ,Midwest,12/29/2007,Hourly, ,<30,1464,48.8,0
1/1/2016,41058,F,22,Group C,PT,, ,Midwest,10/26/2011,Hourly, ,<30,67,2.23,0
1/1/2016,41082,F,21,Group F,PT,, ,Midwest,2/18/2010,Hourly, ,<30,682,22.73,0
1/1/2016,41332,M,24,Group G,FT,, ,Midwest,10/20/2009,Hourly, ,<30,803,26.77,0
1/1/2016,41344,M,64,Group F,PT,, ,Midwest,8/30/2005,Hourly, ,50+,2315,77.17,0
1/1/2016,41510,M,23,Group A,PT,, ,South,10/26/2011,Hourly, ,<30,67,2.23,0
1/1/2016,42236,M,63,Group G,FT,, ,South,6/15/2011,Hourly, ,50+,200,6.67,0
1/1/2016,42684,M,23,Group A,FT,, ,South,2/14/2006,Hourly, ,<30,2147,71.57,0
1/1/2016,42708,M,60,Group E,PT,, ,South,10/27/2011,Hourly, ,50+,66,2.2,0
1/1/2016,42892,M,57,Group G,FT,, ,South,6/19/2007,Hourly, ,50+,1657,55.23,0
1/1/2016,42924,F,22,Group E,PT,, ,South,6/23/2011,Hourly, ,<30,192,6.4,0
1/1/2016,43356,F,21,Group B,FT,, ,South,9/2/2009,Hourly, ,<30,851,28.37,0
1/1/2016,43430,F,47,Group A,FT,, ,North,9/16/2011,Hourly, ,30-49,107,3.57,0
1/1/2016,43432,F,34,Group C,FT,, ,North,3/10/2011,Hourly, ,30-49,297,9.9,0
1/1/2016,43440,F,24,Group G,FT,, ,North,5/31/2007,Hourly, ,<30,1676,55.87,0
1/1/2016,43526,M,56,Group C,FT,, ,North,4/26/2008,Hourly, ,50+,1345,44.83,0
1/1/2016,43538,M,24,Group C,PT,, ,North,6/12/2008,Hourly, ,<30,1298,43.27,0
1/1/2016,43606,F,22,Group B,PT,, ,North,8/31/2011,Hourly, ,<30,123,4.1,0
1/1/2016,43610,M,23,Group C,PT,, ,North,3/20/2007,Hourly, ,<30,1748,58.27,0
1/1/2016,43612,M,53,Group G,PT,, ,North,2/27/2007,Hourly, ,50+,1769,58.97,0
1/1/2016,43672,F,21,Group D,FT,, ,North,11/3/2006,Hourly, ,<30,1885,62.83,0
1/1/2016,43678,M,58,Group A,FT,, ,North,4/9/2007,Hourly, ,50+,1728,57.6,0
1/1/2016,43728,F,21,Group D,PT,, ,North,10/3/2011,Hourly, ,<30,90,3,0
1/1/2016,43738,M,21,Group D,PT,, ,North,6/22/2010,Hourly, ,<30,558,18.6,0
1/1/2016,43776,M,25,Group D,PT,, ,Midwest,7/6/2005,Hourly, ,<30,2370,79,0
1/1/2016,43790,F,63,Group D,FT,, ,Midwest,8/1/2009,Hourly, ,50+,883,29.43,0
1/1/2016,43918,M,48,Group A,PT,, ,Midwest,3/9/2010,Hourly, ,30-49,663,22.1,0
1/1/2016,44044,M,61,Group A,PT,, ,Midwest,2/13/2007,Hourly, ,50+,1783,59.43,0
1/1/2016,44062,M,30,Group C,FT,, ,Midwest,8/12/2006,Hourly, ,30-49,1968,65.6,0
1/1/2016,44110,M,25,Group D,PT,, ,Midwest,6/24/2009,Hourly, ,<30,921,30.7,0
1/1/2016,49036,M,53,Group G,FT,, ,Central,10/13/2005,Hourly, ,50+,2271,75.7,0
1/1/2016,49040,F,46,Group F,PT,, ,South,6/2/2010,Hourly, ,30-49,578,19.27,0
1/1/2016,49142,M,32,Group A,PT,, ,Midwest,3/22/2008,Hourly, ,30-49,1380,46,0
1/1/2016,49164,F,51,Group A,FT,, ,South,4/17/2008,Hourly, ,50+,1354,45.13,0
1/1/2016,49188,F,49,Group B,FT,, ,Midwest,3/10/1981,Hourly, ,30-49,11254,375.13,0
1/1/2016,49296,M,38,Group F,PT,, ,Northwest,12/6/2011,Hourly, ,30-49,26,0.87,0
1/1/2016,49302,F,20,Group A,PT,, ,North,12/13/2007,Hourly, ,<30,1480,49.33,0
1/1/2016,49416,M,30,Group E,PT,, ,Central,11/2/2011,Hourly, ,30-49,60,2,0
1/1/2016,49550,M,47,Group G,FT,, ,West,3/16/2008,Hourly, ,30-49,1386,46.2,0
1/1/2016,49666,F,32,Group A,FT,, ,Midwest,1/26/2007,Hourly, ,30-49,1801,60.03,0
1/1/2016,49716,F,60,Group E,FT,, ,Central,7/27/2007,Hourly, ,50+,1619,53.97,0
1/1/2016,49748,F,50,Group E,FT,, ,Northwest,11/21/2001,Hourly, ,50+,3693,123.1,0
1/1/2016,49776,F,27,Group A,FT,, ,North,7/12/2006,Hourly, ,<30,1999,66.63,0
1/1/2016,49794,F,41,Group G,FT,, ,South,1/18/1989,Hourly, ,30-49,8383,279.43,0
1/1/2016,49832,F,28,Group F,FT,, ,West,7/14/2004,Hourly, ,<30,2727,90.9,0
1/1/2016,49922,F,24,Group F,PT,, ,Central,3/5/2008,Hourly, ,<30,1397,46.57,0
1/1/2016,49968,F,24,Group B,PT,,Yes,South,1/25/2012,Hourly, ,<30,0,0,0
1/1/2016,50278,F,55,Group F,FT,, ,North,10/13/2000,Hourly, ,50+,4097,136.57,0
1/1/2016,50282,F,53,Group D,PT,, ,South,10/15/2002,Hourly, ,50+,3365,112.17,0
1/1/2016,50304,F,30,Group F,FT,, ,Central,7/23/2009,Hourly, ,30-49,892,29.73,0
1/1/2016,50306,F,42,Group C,FT,, ,Central,11/8/2005,Hourly, ,30-49,2245,74.83,0
1/1/2016,50318,F,41,Group A,FT,, ,Midwest,9/13/2005,Hourly, ,30-49,2301,76.7,0
1/1/2016,50322,F,28,Group G,FT,, ,West,12/1/2007,Hourly, ,<30,1492,49.73,0
1/1/2016,50336,F,28,Group A,FT,, ,West,9/15/2005,Hourly, ,<30,2299,76.63,0
1/1/2016,50342,F,31,Group C,FT,, ,Central,5/1/2008,Hourly, ,30-49,1340,44.67,0
1/1/2016,50384,F,21,Group A,PT,, ,Midwest,9/13/2011,Hourly, ,<30,110,3.67,0
1/1/2016,50386,F,21,Group A,FT,, ,North,9/11/2010,Hourly, ,<30,477,15.9,0
1/1/2016,50426,F,41,Group E,FT,, ,Northwest,6/30/2004,Hourly, ,30-49,2741,91.37,0
1/1/2016,50438,F,57,Group G,FT,, ,West,3/29/2005,Hourly, ,50+,2469,82.3,0
1/1/2016,50470,F,56,Group D,FT,, ,Midwest,11/21/1974,Hourly, ,50+,13555,451.83,0
1/1/2016,50472,F,22,Group B,PT,, ,West,9/13/2011,Hourly, ,<30,110,3.67,0
1/1/2016,50838,M,23,Group G,FT,, ,West,4/23/2010,Hourly, ,<30,618,20.6,0
1/1/2016,50884,F,55,Group E,FT,, ,North,4/15/2005,Hourly, ,50+,2452,81.73,0
1/1/2016,51010,M,33,Group B,FT,, ,West,8/5/2009,Hourly, ,30-49,879,29.3,0
1/1/2016,51146,F,34,Group D,FT,, ,Central,6/24/1995,Hourly, ,30-49,6035,201.17,0
1/1/2016,51236,F,69,Group B,FT,, ,Central,4/15/2004,Hourly, ,50+,2817,93.9,0
1/1/2016,51312,M,26,Group D,FT,, ,Northwest,9/22/2004,Hourly, ,<30,2657,88.57,0
1/1/2016,51316,F,66,Group C,FT,, ,Northwest,10/30/2007,Hourly, ,50+,1524,50.8,0
1/1/2016,51324,M,29,Group B,FT,, ,Northwest,3/18/2004,Hourly, ,<30,2845,94.83,0
1/1/2016,51548,M,48,Group B,FT,, ,Central,12/14/2008,Hourly, ,30-49,1113,37.1,0
1/1/2016,51622,F,39,Group D,FT,, ,Central,6/23/1998,Hourly, ,30-49,4940,164.67,0
1/1/2016,51916,F,55,Group C,FT,, ,South,5/13/2003,Hourly, ,50+,3155,105.17,0
1/1/2016,51922,M,49,Group G,FT,, ,South,8/12/2004,Hourly, ,30-49,2698,89.93,0
1/1/2016,51974,F,23,Group E,PT,, ,Northwest,8/2/2011,Hourly, ,<30,152,5.07,0
1/1/2016,51994,M,56,Group E,PT,, ,Northwest,11/10/2004,Hourly, ,50+,2608,86.93,0
1/1/2016,52010,M,33,Group F,PT,, ,Northwest,5/1/2003,Hourly, ,30-49,3167,105.57,0
1/1/2016,52018,M,42,Group F,FT,,Yes,Northwest,1/10/2012,Hourly, ,30-49,0,0,0
1/1/2016,52212,M,64,Group E,PT,, ,Northwest,9/13/2006,Hourly, ,50+,1936,64.53,0
1/1/2016,52238,M,42,Group E,PT,, ,Northwest,7/13/2005,Hourly, ,30-49,2363,78.77,0
1/1/2016,52248,M,41,Group B,FT,1/1/2012, ,West,11/16/2011,Hourly,Involuntary,30-49,46,1.53,1
1/1/2016,52290,M,62,Group G,PT,, ,West,10/30/2007,Hourly, ,50+,1524,50.8,0
1/1/2016,52292,M,33,Group D,FT,, ,West,6/7/2005,Hourly, ,30-49,2399,79.97,0
1/1/2016,52332,M,59,Group C,PT,, ,South,1/22/2002,Hourly, ,50+,3631,121.03,0
1/1/2016,52536,M,41,Group D,FT,, ,Central,11/25/2003,Hourly, ,30-49,2959,98.63,0
1/1/2016,52566,M,55,Group B,FT,, ,Central,9/23/2009,Hourly, ,50+,830,27.67,0
1/1/2016,52682,M,40,Group G,PT,, ,Central,4/4/2002,Hourly, ,30-49,3559,118.63,0
1/1/2016,52764,M,29,Group F,FT,, ,Central,4/6/2010,Hourly, ,<30,635,21.17,0
1/1/2016,52826,M,54,Group C,FT,, ,Northwest,3/1/2006,Hourly, ,50+,2132,71.07,0
1/1/2016,52834,M,21,Group G,FT,,Yes,Northwest,1/25/2012,Salary, ,<30,0,0,0
1/1/2016,52926,F,44,Group A,PT,, ,North,5/11/1988,Hourly, ,30-49,8635,287.83,0
1/1/2016,52934,M,25,Group B,PT,, ,North,4/14/2007,Hourly, ,<30,1723,57.43,0
1/1/2016,52954,M,50,Group G,FT,, ,North,2/28/1989,Salary, ,50+,8342,278.07,0
1/1/2016,52966,F,23,Group E,PT,, ,North,4/15/2009,Hourly, ,<30,991,33.03,0
1/1/2016,52968,M,35,Group F,FT,, ,North,3/28/2007,Salary, ,30-49,1740,58,0
1/1/2016,52970,M,36,Group A,FT,, ,North,10/12/1996,Salary, ,30-49,5559,185.3,0
1/1/2016,52972,F,23,Group C,PT,, ,North,10/9/2007,Hourly, ,<30,1545,51.5,0
1/1/2016,52980,M,68,Group A,PT,, ,North,6/1/2011,Hourly, ,50+,214,7.13,0
1/1/2016,52982,M,26,Group G,FT,, ,North,6/29/2006,Hourly, ,<30,2012,67.07,0
1/1/2016,52984,M,44,Group A,FT,, ,North,11/10/1988,Hourly, ,30-49,8452,281.73,0
1/1/2016,52994,F,24,Group E,PT,, ,North,10/4/2011,Hourly, ,<30,89,2.97,0
1/1/2016,53004,M,33,Group A,FT,, ,North,11/26/1998,Hourly, ,30-49,4784,159.47,0
1/1/2016,53176,F,44,Group G,FT,, ,Midwest,11/25/1992,Hourly, ,30-49,6976,232.53,0
1/1/2016,53218,M,66,Group C,PT,, ,Midwest,5/15/2009,Hourly, ,50+,961,32.03,0
1/1/2016,53250,F,43,Group E,FT,, ,South,5/4/2010,Salary, ,30-49,607,20.23,0
1/1/2016,53266,M,50,Group F,FT,, ,South,6/11/1991,Hourly, ,50+,7509,250.3,0
1/1/2016,53292,F,39,Group E,FT,, ,South,6/4/1993,Salary, ,30-49,6785,226.17,0
1/1/2016,53370,M,44,Group D,FT,, ,South,5/20/1986,Salary, ,30-49,9357,311.9,0
1/1/2016,53402,F,32,Group B,FT,, ,South,8/20/2009,Salary, ,30-49,864,28.8,0
1/1/2016,53412,M,47,Group F,FT,, ,South,4/25/2006,Salary, ,30-49,2077,69.23,0
1/1/2016,53554,F,30,Group F,FT,, ,Central,3/28/2006,Salary, ,30-49,2105,70.17,0
1/1/2016,53612,F,52,Group E,FT,, ,Central,10/2/2001,Salary, ,50+,3743,124.77,0
1/1/2016,53652,M,40,Group A,FT,, ,Central,12/21/1990,Salary, ,30-49,7681,256.03,0
1/1/2016,53752,M,39,Group A,PT,, ,Central,11/20/2007,Hourly, ,30-49,1503,50.1,0
1/1/2016,53804,F,26,Group B,FT,, ,Central,10/31/2005,Hourly, ,<30,2253,75.1,0
1/1/2016,53826,F,49,Group G,FT,, ,West,8/29/2006,Salary, ,30-49,1951,65.03,0
1/1/2016,53988,F,21,Group D,PT,,Yes,West,1/26/2012,Hourly, ,<30,0,0,0
1/1/2016,53992,F,60,Group D,FT,, ,West,2/23/2007,Hourly, ,50+,1773,59.1,0
1/1/2016,54048,M,43,Group A,FT,, ,West,6/27/2004,Salary, ,30-49,2744,91.47,0
1/1/2016,54064,F,42,Group B,FT,, ,West,5/14/2011,Salary, ,30-49,232,7.73,0
1/1/2016,54082,M,49,Group G,FT,, ,West,8/23/2007,Hourly, ,30-49,1592,53.07,0
1/1/2016,54100,M,53,Group B,FT,, ,West,12/15/2007,Hourly, ,50+,1478,49.27,0
1/1/2016,54304,M,23,Group E,PT,, ,South,6/8/2011,Hourly, ,<30,207,6.9,0
1/1/2016,54306,M,36,Group D,PT,, ,South,10/12/2011,Hourly, ,30-49,81,2.7,0
1/1/2016,54316,M,22,Group B,PT,, ,Northwest,9/13/2006,Hourly, ,<30,1936,64.53,0
1/1/2016,54338,M,26,Group B,FT,, ,North,1/6/2011,Hourly, ,<30,360,12,0
1/1/2016,54372,F,36,Group G,FT,,Yes,North,1/10/2012,Salary, ,30-49,0,0,0
1/1/2016,54472,F,67,Group B,FT,, ,Northwest,8/27/2002,Salary, ,50+,3414,113.8,0
1/1/2016,54510,M,43,Group C,FT,, ,Northwest,10/30/2007,Hourly, ,30-49,1524,50.8,0
1/1/2016,54528,F,21,Group B,PT,, ,Midwest,12/15/2011,Hourly, ,<30,17,0.57,0
1/1/2016,54890,F,62,Group A,FT,, ,West,4/5/2005,Hourly, ,50+,2462,82.07,0
1/1/2016,55442,F,72,Group G,FT,, ,West,3/11/2003,Hourly, ,50+,3218,107.27,0
1/1/2016,55514,M,22,Group D,PT,, ,West,4/15/2011,Hourly, ,<30,261,8.7,0
1/1/2016,55632,F,60,Group B,FT,, ,Northwest,9/13/2011,Hourly, ,50+,110,3.67,0
1/1/2016,55648,M,54,Group B,FT,, ,Northwest,7/14/2004,Hourly, ,50+,2727,90.9,0
1/1/2016,55650,M,21,Group E,PT,, ,North,9/26/2008,Hourly, ,<30,1192,39.73,0
1/1/2016,55666,M,19,Group D,PT,, ,South,7/13/2011,Hourly, ,<30,172,5.73,0
1/1/2016,55700,F,50,Group B,FT,, ,Central,8/30/2005,Hourly, ,50+,2315,77.17,0
1/1/2016,55704,M,50,Group G,FT,, ,Central,5/10/2005,Hourly, ,50+,2427,80.9,0
1/1/2016,55722,M,38,Group C,PT,, ,Central,5/4/2010,Hourly, ,30-49,607,20.23,0
1/1/2016,55726,M,40,Group E,FT,, ,Central,10/23/2008,Hourly, ,30-49,1165,38.83,0
1/1/2016,55730,M,20,Group A,PT,, ,Central,8/27/2010,Hourly, ,<30,492,16.4,0
1/1/2016,55734,M,44,Group F,PT,, ,Central,4/30/2008,Hourly, ,30-49,1341,44.7,0
1/1/2016,55750,M,38,Group A,FT,, ,Central,8/24/2011,Hourly, ,30-49,130,4.33,0
1/1/2016,55770,M,28,Group E,PT,, ,North,8/11/2000,Hourly, ,<30,4160,138.67,0
1/1/2016,55778,M,41,Group B,PT,, ,South,5/18/2011,Hourly, ,30-49,228,7.6,0
1/1/2016,55780,M,62,Group A,PT,, ,North,8/18/2011,Hourly, ,50+,136,4.53,0
1/1/2016,55786,F,24,Group D,PT,, ,Midwest,11/16/2007,Hourly, ,<30,1507,50.23,0
1/1/2016,56246,M,32,Group E,PT,, ,Central,10/4/2001,Hourly, ,30-49,3741,124.7,0
1/1/2016,56292,F,31,Group G,FT,, ,Central,12/11/2007,Hourly, ,30-49,1482,49.4,0
1/1/2016,56296,M,54,Group D,FT,, ,Central,3/26/2010,Hourly, ,50+,646,21.53,0
1/1/2016,56330,M,51,Group E,FT,, ,West,11/17/2009,Hourly, ,50+,775,25.83,0
1/1/2016,56354,M,66,Group D,PT,, ,West,8/9/2011,Hourly, ,50+,145,4.83,0
1/1/2016,56358,M,62,Group E,PT,, ,West,2/23/2007,Hourly, ,50+,1773,59.1,0
1/1/2016,56490,M,64,Group G,FT,, ,South,10/19/1988,Hourly, ,50+,8474,282.47,0
1/1/2016,56498,M,49,Group C,FT,, ,Midwest,1/27/2000,Hourly, ,30-49,4357,145.23,0
1/1/2016,56508,F,27,Group F,FT,, ,Midwest,8/4/2004,Hourly, ,<30,2706,90.2,0
1/1/2016,56516,M,48,Group E,FT,, ,Midwest,9/20/1984,Hourly, ,30-49,9964,332.13,0
1/1/2016,56526,M,61,Group C,FT,, ,South,6/30/1987,Hourly, ,50+,8951,298.37,0
1/1/2016,91744,F,28,Group F,FT,, ,North,12/19/2006,Salary, ,<30,1839,61.3,0
1/1/2016,91824,M,22,Group D,FT,, ,North,5/24/2008,Hourly, ,<30,1317,43.9,0
1/1/2016,92056,F,50,Group F,FT,, ,East,3/21/2006,Hourly, ,50+,2112,70.4,0
1/1/2016,92072,F,50,Group B,FT,, ,East,8/26/2008,Salary, ,50+,1223,40.77,0
1/1/2016,92166,F,57,Group D,FT,, ,East,1/17/2006,Hourly, ,50+,2175,72.5,0
1/1/2016,92168,F,41,Group B,FT,, ,East,5/13/2003,Hourly, ,30-49,3155,105.17,0
1/1/2016,92240,M,28,Group D,PT,, ,East,5/7/2008,Hourly, ,<30,1334,44.47,0
1/1/2016,92246,F,36,Group B,FT,, ,East,10/5/2010,Salary, ,30-49,453,15.1,0
1/1/2016,92250,M,53,Group C,FT,, ,East,9/8/1981,Salary, ,50+,11072,369.07,0
1/1/2016,92254,M,51,Group F,FT,1/1/2012, ,East,11/15/2011,Salary,Involuntary,50+,47,1.57,1
1/1/2016,92258,F,59,Group C,FT,, ,East,12/13/2011,Hourly, ,50+,19,0.63,0
1/1/2016,92260,M,49,Group B,FT,, ,East,6/27/2008,Hourly, ,30-49,1283,42.77,0
1/1/2016,92270,F,37,Group F,FT,, ,East,3/28/2006,Salary, ,30-49,2105,70.17,0
1/1/2016,92282,F,28,Group E,FT,, ,East,12/1/2009,Salary, ,<30,761,25.37,0
1/1/2016,92292,F,29,Group F,FT,, ,East,8/2/2011,Salary, ,<30,152,5.07,0
1/1/2016,92302,M,35,Group E,FT,, ,East,3/1/2008,Salary, ,30-49,1401,46.7,0
1/1/2016,92310,M,37,Group B,FT,, ,East,6/25/2008,Salary, ,30-49,1285,42.83,0
1/1/2016,92324,F,26,Group F,FT,, ,East,6/2/2005,Salary, ,<30,2404,80.13,0
1/1/2016,92328,F,35,Group A,FT,, ,East,2/4/2009,Salary, ,30-49,1061,35.37,0
1/1/2016,92332,F,44,Group G,FT,, ,East,2/21/2006,Salary, ,30-49,2140,71.33,0
1/1/2016,92334,M,45,Group F,FT,, ,East,1/7/2009,Salary, ,30-49,1089,36.3,0
1/1/2016,92336,F,38,Group E,FT,, ,East,2/25/2009,Salary, ,30-49,1040,34.67,0
1/1/2016,92338,F,49,Group F,FT,, ,East,8/11/2009,Salary, ,30-49,873,29.1,0
1/1/2016,92340,F,28,Group B,FT,, ,East,9/29/2009,Salary, ,<30,824,27.47,0
1/1/2016,92352,F,52,Group C,FT,, ,East,8/9/2011,Hourly, ,50+,145,4.83,0
1/1/2016,92358,F,56,Group C,FT,, ,East,5/14/2002,Hourly, ,50+,3519,117.3,0
1/1/2016,92366,F,60,Group F,FT,, ,East,4/4/2006,Hourly, ,50+,2098,69.93,0
1/1/2016,92420,M,25,Group D,FT,, ,East,6/23/2004,Hourly, ,<30,2748,91.6,0
1/1/2016,92438,F,51,Group B,FT,, ,East,12/18/2007,Hourly, ,50+,1475,49.17,0
1/1/2016,92484,F,30,Group C,FT,, ,East,4/28/2011,Salary, ,30-49,248,8.27,0
1/1/2016,95692,M,48,Group F,FT,, ,East,9/2/2009,Salary, ,30-49,851,28.37,0
1/1/2016,95694,M,32,Group A,FT,, ,East,7/21/2005,Salary, ,30-49,2355,78.5,0
1/1/2016,95696,F,54,Group E,FT,, ,East,11/3/1987,Salary, ,50+,8825,294.17,0
1/1/2016,95728,M,50,Group F,FT,, ,East,5/28/2003,Salary, ,50+,3140,104.67,0
1/1/2016,95730,F,28,Group D,FT,, ,East,6/24/2008,Salary, ,<30,1286,42.87,0
1/1/2016,95740,M,33,Group E,FT,, ,East,8/13/2008,Salary, ,30-49,1236,41.2,0
1/1/2016,95744,F,49,Group B,FT,, ,East,3/3/1987,Salary, ,30-49,9070,302.33,0
1/1/2016,95752,F,30,Group D,FT,, ,East,12/1/2006,Salary, ,30-49,1857,61.9,0
1/1/2016,95754,M,56,Group G,FT,, ,East,6/6/2006,Salary, ,50+,2035,67.83,0
1/1/2016,95762,F,35,Group D,FT,, ,East,8/27/2008,Salary, ,30-49,1222,40.73,0
1/1/2016,95772,F,52,Group A,FT,, ,East,5/15/1984,Salary, ,50+,10092,336.4,0
1/1/2016,95782,F,40,Group E,FT,, ,East,9/17/2008,Salary, ,30-49,1201,40.03,0
1/1/2016,95784,M,41,Group F,FT,, ,East,7/17/2007,Salary, ,30-49,1629,54.3,0
1/1/2016,95788,F,50,Group G,FT,, ,East,1/5/2010,Salary, ,50+,726,24.2,0
1/1/2016,96180,M,24,Group E,FT,, ,East,1/29/2008,Hourly, ,<30,1433,47.77,0
1/1/2016,96236,F,32,Group A,FT,, ,East,10/11/2011,Hourly, ,30-49,82,2.73,0
1/1/2016,96382,F,23,Group A,FT,, ,East,11/20/2007,Hourly, ,<30,1503,50.1,0
1/1/2016,96442,M,44,Group C,FT,, ,East,9/20/2005,Hourly, ,30-49,2294,76.47,0
1/1/2016,96764,F,34,Group E,FT,, ,East,7/13/2001,Hourly, ,30-49,3824,127.47,0
1/1/2016,97020,F,39,Group B,FT,, ,East,6/21/2002,Hourly, ,30-49,3481,116.03,0
1/1/2016,97038,F,24,Group E,FT,, ,East,10/2/2007,Hourly, ,<30,1552,51.73,0
1/1/2016,97052,F,48,Group A,FT,, ,East,5/14/2008,Hourly, ,30-49,1327,44.23,0
1/1/2016,97066,F,23,Group F,FT,, ,East,7/19/2011,Hourly, ,<30,166,5.53,0
1/1/2016,97318,F,24,Group A,PT,, ,East,5/13/2009,Hourly, ,<30,963,32.1,0
1/1/2016,97344,F,35,Group F,FT,, ,East,2/27/2003,Hourly, ,30-49,3230,107.67,0
1/1/2016,97546,F,58,Group E,FT,, ,East,7/24/2003,Hourly, ,50+,3083,102.77,0
1/1/2016,98080,F,30,Group A,FT,, ,East,10/9/2001,Hourly, ,30-49,3736,124.53,0
1/1/2016,98352,F,21,Group B,FT,, ,East,8/9/2011,Hourly, ,<30,145,4.83,0
1/1/2016,98432,F,30,Group E,FT,, ,East,4/5/2005,Hourly, ,30-49,2462,82.07,0
1/1/2016,99064,M,26,Group F,PT,, ,North,4/13/2005,Hourly, ,<30,2454,81.8,0
1/1/2016,99492,F,24,Group D,PT,, ,West,8/17/2011,Hourly, ,<30,137,4.57,0
1/1/2016,101002,F,21,Group F,PT,, ,South,5/18/2011,Hourly, ,<30,228,7.6,0
